Gate: XG1, Type: dff, Fanout: CRC_OUT_9_0, Fanin: WX1264
Gate: XG10184, Type: nand, Fanout: II22965, Fanin: II22957, II22941
Gate: XG10185, Type: nand, Fanout: II22934, Fanin: II22926, II22910
Gate: XG10186, Type: nand, Fanout: II22903, Fanin: II22895, II22879
Gate: XG10187, Type: nand, Fanout: II22872, Fanin: II22864, II22848
Gate: XG10188, Type: nand, Fanout: II22841, Fanin: II22833, II22817
Gate: XG10189, Type: nand, Fanout: II22810, Fanin: II22802, II22786
Gate: XG10190, Type: nand, Fanout: II22779, Fanin: II22771, II22755
Gate: XG10191, Type: nand, Fanout: II22748, Fanin: II22740, II22724
Gate: XG10192, Type: nand, Fanout: II22717, Fanin: II22709, II22693
Gate: XG10193, Type: nand, Fanout: II22686, Fanin: II22678, II22662
Gate: XG10194, Type: nand, Fanout: II22655, Fanin: II22647, II22631
Gate: XG10195, Type: nand, Fanout: II22624, Fanin: II22616, II22600
Gate: XG10196, Type: nand, Fanout: II22593, Fanin: II22585, II22569
Gate: XG10197, Type: nand, Fanout: II22562, Fanin: II22554, II22538
Gate: XG10198, Type: nand, Fanout: II22531, Fanin: II22523, II22507
Gate: XG10199, Type: nand, Fanout: II22500, Fanin: II22492, II22476
Gate: XG10200, Type: nand, Fanout: II22469, Fanin: II22461, II22445
Gate: XG10201, Type: nand, Fanout: II22438, Fanin: II22430, II22414
Gate: XG10202, Type: nand, Fanout: II22407, Fanin: II22399, II22383
Gate: XG10203, Type: nand, Fanout: II22376, Fanin: II22368, II22352
Gate: XG10204, Type: nand, Fanout: II22345, Fanin: II22337, II22321
Gate: XG10205, Type: nand, Fanout: II22314, Fanin: II22306, II22290
Gate: XG10206, Type: nand, Fanout: II22283, Fanin: II22275, II22259
Gate: XG10207, Type: nand, Fanout: II22252, Fanin: II22244, II22228
Gate: XG10208, Type: nand, Fanout: II22221, Fanin: II22213, II22197
Gate: XG10209, Type: nand, Fanout: II22190, Fanin: II22182, II22166
Gate: XG10210, Type: nand, Fanout: II22159, Fanin: II22151, II22135
Gate: XG10211, Type: nand, Fanout: II22128, Fanin: II22120, II22104
Gate: XG10212, Type: nand, Fanout: II22097, Fanin: II22089, II22073
Gate: XG10213, Type: nand, Fanout: II22066, Fanin: II22058, II22042
Gate: XG10214, Type: nand, Fanout: II22035, Fanin: II22027, II22011
Gate: XG10215, Type: nand, Fanout: II18991, Fanin: II18983, II18967
Gate: XG10216, Type: nand, Fanout: II18960, Fanin: II18952, II18936
Gate: XG10217, Type: nand, Fanout: II18929, Fanin: II18921, II18905
Gate: XG10218, Type: nand, Fanout: II18898, Fanin: II18890, II18874
Gate: XG10219, Type: nand, Fanout: II18867, Fanin: II18859, II18843
Gate: XG10220, Type: nand, Fanout: II18836, Fanin: II18828, II18812
Gate: XG10221, Type: nand, Fanout: II18805, Fanin: II18797, II18781
Gate: XG10222, Type: nand, Fanout: II18774, Fanin: II18766, II18750
Gate: XG10223, Type: nand, Fanout: II18743, Fanin: II18735, II18719
Gate: XG10224, Type: nand, Fanout: II18712, Fanin: II18704, II18688
Gate: XG10225, Type: nand, Fanout: II18681, Fanin: II18673, II18657
Gate: XG10226, Type: nand, Fanout: II18650, Fanin: II18642, II18626
Gate: XG10227, Type: nand, Fanout: II18619, Fanin: II18611, II18595
Gate: XG10228, Type: nand, Fanout: II18588, Fanin: II18580, II18564
Gate: XG10229, Type: nand, Fanout: II18557, Fanin: II18549, II18533
Gate: XG10230, Type: nand, Fanout: II18526, Fanin: II18518, II18502
Gate: XG10231, Type: nand, Fanout: II18495, Fanin: II18487, II18471
Gate: XG10232, Type: nand, Fanout: II18464, Fanin: II18456, II18440
Gate: XG10233, Type: nand, Fanout: II18433, Fanin: II18425, II18409
Gate: XG10234, Type: nand, Fanout: II18402, Fanin: II18394, II18378
Gate: XG10235, Type: nand, Fanout: II18371, Fanin: II18363, II18347
Gate: XG10236, Type: nand, Fanout: II18340, Fanin: II18332, II18316
Gate: XG10237, Type: nand, Fanout: II18309, Fanin: II18301, II18285
Gate: XG10238, Type: nand, Fanout: II18278, Fanin: II18270, II18254
Gate: XG10239, Type: nand, Fanout: II18247, Fanin: II18239, II18223
Gate: XG10240, Type: nand, Fanout: II18216, Fanin: II18208, II18192
Gate: XG10241, Type: nand, Fanout: II18185, Fanin: II18177, II18161
Gate: XG10242, Type: nand, Fanout: II18154, Fanin: II18146, II18130
Gate: XG10243, Type: nand, Fanout: II18123, Fanin: II18115, II18099
Gate: XG10244, Type: nand, Fanout: II18092, Fanin: II18084, II18068
Gate: XG10245, Type: nand, Fanout: II18061, Fanin: II18053, II18037
Gate: XG10246, Type: nand, Fanout: II18030, Fanin: II18022, II18006
Gate: XG10247, Type: nand, Fanout: II14986, Fanin: II14978, II14962
Gate: XG10248, Type: nand, Fanout: II14955, Fanin: II14947, II14931
Gate: XG10249, Type: nand, Fanout: II14924, Fanin: II14916, II14900
Gate: XG10250, Type: nand, Fanout: II14893, Fanin: II14885, II14869
Gate: XG10251, Type: nand, Fanout: II14862, Fanin: II14854, II14838
Gate: XG10252, Type: nand, Fanout: II14831, Fanin: II14823, II14807
Gate: XG10253, Type: nand, Fanout: II14800, Fanin: II14792, II14776
Gate: XG10254, Type: nand, Fanout: II14769, Fanin: II14761, II14745
Gate: XG10255, Type: nand, Fanout: II14738, Fanin: II14730, II14714
Gate: XG10256, Type: nand, Fanout: II14707, Fanin: II14699, II14683
Gate: XG10257, Type: nand, Fanout: II14676, Fanin: II14668, II14652
Gate: XG10258, Type: nand, Fanout: II14645, Fanin: II14637, II14621
Gate: XG10259, Type: nand, Fanout: II14614, Fanin: II14606, II14590
Gate: XG10260, Type: nand, Fanout: II14583, Fanin: II14575, II14559
Gate: XG10261, Type: nand, Fanout: II14552, Fanin: II14544, II14528
Gate: XG10262, Type: nand, Fanout: II14521, Fanin: II14513, II14497
Gate: XG10263, Type: nand, Fanout: II14490, Fanin: II14482, II14466
Gate: XG10264, Type: nand, Fanout: II14459, Fanin: II14451, II14435
Gate: XG10265, Type: nand, Fanout: II14428, Fanin: II14420, II14404
Gate: XG10266, Type: nand, Fanout: II14397, Fanin: II14389, II14373
Gate: XG10267, Type: nand, Fanout: II14366, Fanin: II14358, II14342
Gate: XG10268, Type: nand, Fanout: II14335, Fanin: II14327, II14311
Gate: XG10269, Type: nand, Fanout: II14304, Fanin: II14296, II14280
Gate: XG10270, Type: nand, Fanout: II14273, Fanin: II14265, II14249
Gate: XG10271, Type: nand, Fanout: II14242, Fanin: II14234, II14218
Gate: XG10272, Type: nand, Fanout: II14211, Fanin: II14203, II14187
Gate: XG10273, Type: nand, Fanout: II14180, Fanin: II14172, II14156
Gate: XG10274, Type: nand, Fanout: II14149, Fanin: II14141, II14125
Gate: XG10275, Type: nand, Fanout: II14118, Fanin: II14110, II14094
Gate: XG10276, Type: nand, Fanout: II14087, Fanin: II14079, II14063
Gate: XG10277, Type: nand, Fanout: II14056, Fanin: II14048, II14032
Gate: XG10278, Type: nand, Fanout: II14025, Fanin: II14017, II14001
Gate: XG10279, Type: nand, Fanout: II10981, Fanin: II10973, II10957
Gate: XG10280, Type: nand, Fanout: II10950, Fanin: II10942, II10926
Gate: XG10281, Type: nand, Fanout: II10919, Fanin: II10911, II10895
Gate: XG10282, Type: nand, Fanout: II10888, Fanin: II10880, II10864
Gate: XG10283, Type: nand, Fanout: II10857, Fanin: II10849, II10833
Gate: XG10284, Type: nand, Fanout: II10826, Fanin: II10818, II10802
Gate: XG10285, Type: nand, Fanout: II10795, Fanin: II10787, II10771
Gate: XG10286, Type: nand, Fanout: II10764, Fanin: II10756, II10740
Gate: XG10287, Type: nand, Fanout: II10733, Fanin: II10725, II10709
Gate: XG10288, Type: nand, Fanout: II10702, Fanin: II10694, II10678
Gate: XG10289, Type: nand, Fanout: II10671, Fanin: II10663, II10647
Gate: XG10290, Type: nand, Fanout: II10640, Fanin: II10632, II10616
Gate: XG10291, Type: nand, Fanout: II10609, Fanin: II10601, II10585
Gate: XG10292, Type: nand, Fanout: II10578, Fanin: II10570, II10554
Gate: XG10293, Type: nand, Fanout: II10547, Fanin: II10539, II10523
Gate: XG10294, Type: nand, Fanout: II10516, Fanin: II10508, II10492
Gate: XG10295, Type: nand, Fanout: II10485, Fanin: II10477, II10461
Gate: XG10296, Type: nand, Fanout: II10454, Fanin: II10446, II10430
Gate: XG10297, Type: nand, Fanout: II10423, Fanin: II10415, II10399
Gate: XG10298, Type: nand, Fanout: II10392, Fanin: II10384, II10368
Gate: XG10299, Type: nand, Fanout: II10361, Fanin: II10353, II10337
Gate: XG10300, Type: nand, Fanout: II10330, Fanin: II10322, II10306
Gate: XG10301, Type: nand, Fanout: II10299, Fanin: II10291, II10275
Gate: XG10302, Type: nand, Fanout: II10268, Fanin: II10260, II10244
Gate: XG10303, Type: nand, Fanout: II10237, Fanin: II10229, II10213
Gate: XG10304, Type: nand, Fanout: II10206, Fanin: II10198, II10182
Gate: XG10305, Type: nand, Fanout: II10175, Fanin: II10167, II10151
Gate: XG10306, Type: nand, Fanout: II10144, Fanin: II10136, II10120
Gate: XG10307, Type: nand, Fanout: II10113, Fanin: II10105, II10089
Gate: XG10308, Type: nand, Fanout: II10082, Fanin: II10074, II10058
Gate: XG10309, Type: nand, Fanout: II10051, Fanin: II10043, II10027
Gate: XG10310, Type: nand, Fanout: II10020, Fanin: II10012, II9996
Gate: XG10311, Type: nand, Fanout: II6976, Fanin: II6968, II6952
Gate: XG10312, Type: nand, Fanout: II6945, Fanin: II6937, II6921
Gate: XG10313, Type: nand, Fanout: II6914, Fanin: II6906, II6890
Gate: XG10314, Type: nand, Fanout: II6883, Fanin: II6875, II6859
Gate: XG10315, Type: nand, Fanout: II6852, Fanin: II6844, II6828
Gate: XG10316, Type: nand, Fanout: II6821, Fanin: II6813, II6797
Gate: XG10317, Type: nand, Fanout: II6790, Fanin: II6782, II6766
Gate: XG10318, Type: nand, Fanout: II6759, Fanin: II6751, II6735
Gate: XG10319, Type: nand, Fanout: II6728, Fanin: II6720, II6704
Gate: XG10320, Type: nand, Fanout: II6697, Fanin: II6689, II6673
Gate: XG10321, Type: nand, Fanout: II6666, Fanin: II6658, II6642
Gate: XG10322, Type: nand, Fanout: II6635, Fanin: II6627, II6611
Gate: XG10323, Type: nand, Fanout: II6604, Fanin: II6596, II6580
Gate: XG10324, Type: nand, Fanout: II6573, Fanin: II6565, II6549
Gate: XG10325, Type: nand, Fanout: II6542, Fanin: II6534, II6518
Gate: XG10326, Type: nand, Fanout: II6511, Fanin: II6503, II6487
Gate: XG10327, Type: nand, Fanout: II6480, Fanin: II6472, II6456
Gate: XG10328, Type: nand, Fanout: II6449, Fanin: II6441, II6425
Gate: XG10329, Type: nand, Fanout: II6418, Fanin: II6410, II6394
Gate: XG10330, Type: nand, Fanout: II6387, Fanin: II6379, II6363
Gate: XG10331, Type: nand, Fanout: II6356, Fanin: II6348, II6332
Gate: XG10332, Type: nand, Fanout: II6325, Fanin: II6317, II6301
Gate: XG10333, Type: nand, Fanout: II6294, Fanin: II6286, II6270
Gate: XG10334, Type: nand, Fanout: II6263, Fanin: II6255, II6239
Gate: XG10335, Type: nand, Fanout: II6232, Fanin: II6224, II6208
Gate: XG10336, Type: nand, Fanout: II6201, Fanin: II6193, II6177
Gate: XG10337, Type: nand, Fanout: II6170, Fanin: II6162, II6146
Gate: XG10338, Type: nand, Fanout: II6139, Fanin: II6131, II6115
Gate: XG10339, Type: nand, Fanout: II6108, Fanin: II6100, II6084
Gate: XG10340, Type: nand, Fanout: II6077, Fanin: II6069, II6053
Gate: XG10341, Type: nand, Fanout: II6046, Fanin: II6038, II6022
Gate: XG10342, Type: nand, Fanout: II6015, Fanin: II6007, II5991
Gate: XG10343, Type: nand, Fanout: II2971, Fanin: II2963, II2947
Gate: XG10344, Type: nand, Fanout: II2940, Fanin: II2932, II2916
Gate: XG10345, Type: nand, Fanout: II2909, Fanin: II2901, II2885
Gate: XG10346, Type: nand, Fanout: II2878, Fanin: II2870, II2854
Gate: XG10347, Type: nand, Fanout: II2847, Fanin: II2839, II2823
Gate: XG10348, Type: nand, Fanout: II2816, Fanin: II2808, II2792
Gate: XG10349, Type: nand, Fanout: II2785, Fanin: II2777, II2761
Gate: XG10350, Type: nand, Fanout: II2754, Fanin: II2746, II2730
Gate: XG10351, Type: nand, Fanout: II2723, Fanin: II2715, II2699
Gate: XG10352, Type: nand, Fanout: II2692, Fanin: II2684, II2668
Gate: XG10353, Type: nand, Fanout: II2661, Fanin: II2653, II2637
Gate: XG10354, Type: nand, Fanout: II2630, Fanin: II2622, II2606
Gate: XG10355, Type: nand, Fanout: II2599, Fanin: II2591, II2575
Gate: XG10356, Type: nand, Fanout: II2568, Fanin: II2560, II2544
Gate: XG10357, Type: nand, Fanout: II2537, Fanin: II2529, II2513
Gate: XG10358, Type: nand, Fanout: II2506, Fanin: II2498, II2482
Gate: XG10359, Type: nand, Fanout: II2475, Fanin: II2467, II2451
Gate: XG10360, Type: nand, Fanout: II2444, Fanin: II2436, II2420
Gate: XG10361, Type: nand, Fanout: II2413, Fanin: II2405, II2389
Gate: XG10362, Type: nand, Fanout: II2382, Fanin: II2374, II2358
Gate: XG10363, Type: nand, Fanout: II2351, Fanin: II2343, II2327
Gate: XG10364, Type: nand, Fanout: II2320, Fanin: II2312, II2296
Gate: XG10365, Type: nand, Fanout: II2289, Fanin: II2281, II2265
Gate: XG10366, Type: nand, Fanout: II2258, Fanin: II2250, II2234
Gate: XG10367, Type: nand, Fanout: II2227, Fanin: II2219, II2203
Gate: XG10368, Type: nand, Fanout: II2196, Fanin: II2188, II2172
Gate: XG10369, Type: nand, Fanout: II2165, Fanin: II2157, II2141
Gate: XG10370, Type: nand, Fanout: II2134, Fanin: II2126, II2110
Gate: XG10371, Type: nand, Fanout: II2103, Fanin: II2095, II2079
Gate: XG10372, Type: nand, Fanout: II2072, Fanin: II2064, II2048
Gate: XG10373, Type: nand, Fanout: II2041, Fanin: II2033, II2017
Gate: XG10374, Type: nand, Fanout: II2010, Fanin: II2002, II1986
Gate: XG10375, Type: and, Fanout: WX11640, Fanin: WX11607, WX11575
Gate: XG10376, Type: and, Fanout: WX11630, Fanin: WX11607, WX11576
Gate: XG10377, Type: and, Fanout: WX11616, Fanin: WX11607, WX11577
Gate: XG10378, Type: and, Fanout: WX10347, Fanin: WX10314, WX10282
Gate: XG10379, Type: and, Fanout: WX10337, Fanin: WX10314, WX10283
Gate: XG10380, Type: and, Fanout: WX10323, Fanin: WX10314, WX10284
Gate: XG10381, Type: and, Fanout: WX9054, Fanin: WX9021, WX8989
Gate: XG10382, Type: and, Fanout: WX9044, Fanin: WX9021, WX8990
Gate: XG10383, Type: and, Fanout: WX9030, Fanin: WX9021, WX8991
Gate: XG10384, Type: and, Fanout: WX7761, Fanin: WX7728, WX7696
Gate: XG10385, Type: and, Fanout: WX7751, Fanin: WX7728, WX7697
Gate: XG10386, Type: and, Fanout: WX7737, Fanin: WX7728, WX7698
Gate: XG10387, Type: and, Fanout: WX6468, Fanin: WX6435, WX6403
Gate: XG10388, Type: and, Fanout: WX6458, Fanin: WX6435, WX6404
Gate: XG10389, Type: and, Fanout: WX6444, Fanin: WX6435, WX6405
Gate: XG10390, Type: and, Fanout: WX5175, Fanin: WX5142, WX5110
Gate: XG10391, Type: and, Fanout: WX5165, Fanin: WX5142, WX5111
Gate: XG10392, Type: and, Fanout: WX5151, Fanin: WX5142, WX5112
Gate: XG10393, Type: and, Fanout: WX3882, Fanin: WX3849, WX3817
Gate: XG10394, Type: and, Fanout: WX3872, Fanin: WX3849, WX3818
Gate: XG10395, Type: and, Fanout: WX3858, Fanin: WX3849, WX3819
Gate: XG10396, Type: and, Fanout: WX2589, Fanin: WX2556, WX2524
Gate: XG10397, Type: and, Fanout: WX2579, Fanin: WX2556, WX2525
Gate: XG10398, Type: and, Fanout: WX2565, Fanin: WX2556, WX2526
Gate: XG10399, Type: and, Fanout: WX1296, Fanin: WX1263, WX1231
Gate: XG10400, Type: and, Fanout: WX1286, Fanin: WX1263, WX1232
Gate: XG10401, Type: and, Fanout: WX1272, Fanin: WX1263, WX1233
Gate: XG10402, Type: nand, Fanout: II2011, Fanin: II2010, II1986
Gate: XG10403, Type: nand, Fanout: II2042, Fanin: II2041, II2017
Gate: XG10404, Type: nand, Fanout: II2073, Fanin: II2072, II2048
Gate: XG10405, Type: nand, Fanout: II2104, Fanin: II2103, II2079
Gate: XG10406, Type: nand, Fanout: II2135, Fanin: II2134, II2110
Gate: XG10407, Type: nand, Fanout: II2166, Fanin: II2165, II2141
Gate: XG10408, Type: nand, Fanout: II2197, Fanin: II2196, II2172
Gate: XG10409, Type: nand, Fanout: II2228, Fanin: II2227, II2203
Gate: XG10410, Type: nand, Fanout: II2259, Fanin: II2258, II2234
Gate: XG10411, Type: nand, Fanout: II2290, Fanin: II2289, II2265
Gate: XG10412, Type: nand, Fanout: II2321, Fanin: II2320, II2296
Gate: XG10413, Type: nand, Fanout: II2352, Fanin: II2351, II2327
Gate: XG10414, Type: nand, Fanout: II2383, Fanin: II2382, II2358
Gate: XG10415, Type: nand, Fanout: II2414, Fanin: II2413, II2389
Gate: XG10416, Type: nand, Fanout: II2445, Fanin: II2444, II2420
Gate: XG10417, Type: nand, Fanout: II2476, Fanin: II2475, II2451
Gate: XG10418, Type: nand, Fanout: II2507, Fanin: II2506, II2482
Gate: XG10419, Type: nand, Fanout: II2538, Fanin: II2537, II2513
Gate: XG10420, Type: nand, Fanout: II2569, Fanin: II2568, II2544
Gate: XG10421, Type: nand, Fanout: II2600, Fanin: II2599, II2575
Gate: XG10422, Type: nand, Fanout: II2631, Fanin: II2630, II2606
Gate: XG10423, Type: nand, Fanout: II2662, Fanin: II2661, II2637
Gate: XG10424, Type: nand, Fanout: II2693, Fanin: II2692, II2668
Gate: XG10425, Type: nand, Fanout: II2724, Fanin: II2723, II2699
Gate: XG10426, Type: nand, Fanout: II2755, Fanin: II2754, II2730
Gate: XG10427, Type: nand, Fanout: II2786, Fanin: II2785, II2761
Gate: XG10428, Type: nand, Fanout: II2817, Fanin: II2816, II2792
Gate: XG10429, Type: nand, Fanout: II2848, Fanin: II2847, II2823
Gate: XG10430, Type: nand, Fanout: II2879, Fanin: II2878, II2854
Gate: XG10431, Type: nand, Fanout: II2910, Fanin: II2909, II2885
Gate: XG10432, Type: nand, Fanout: II2941, Fanin: II2940, II2916
Gate: XG10433, Type: nand, Fanout: II2972, Fanin: II2971, II2947
Gate: XG10434, Type: nand, Fanout: II6016, Fanin: II6015, II5991
Gate: XG10435, Type: nand, Fanout: II6047, Fanin: II6046, II6022
Gate: XG10436, Type: nand, Fanout: II6078, Fanin: II6077, II6053
Gate: XG10437, Type: nand, Fanout: II6109, Fanin: II6108, II6084
Gate: XG10438, Type: nand, Fanout: II6140, Fanin: II6139, II6115
Gate: XG10439, Type: nand, Fanout: II6171, Fanin: II6170, II6146
Gate: XG10440, Type: nand, Fanout: II6202, Fanin: II6201, II6177
Gate: XG10441, Type: nand, Fanout: II6233, Fanin: II6232, II6208
Gate: XG10442, Type: nand, Fanout: II6264, Fanin: II6263, II6239
Gate: XG10443, Type: nand, Fanout: II6295, Fanin: II6294, II6270
Gate: XG10444, Type: nand, Fanout: II6326, Fanin: II6325, II6301
Gate: XG10445, Type: nand, Fanout: II6357, Fanin: II6356, II6332
Gate: XG10446, Type: nand, Fanout: II6388, Fanin: II6387, II6363
Gate: XG10447, Type: nand, Fanout: II6419, Fanin: II6418, II6394
Gate: XG10448, Type: nand, Fanout: II6450, Fanin: II6449, II6425
Gate: XG10449, Type: nand, Fanout: II6481, Fanin: II6480, II6456
Gate: XG10450, Type: nand, Fanout: II6512, Fanin: II6511, II6487
Gate: XG10451, Type: nand, Fanout: II6543, Fanin: II6542, II6518
Gate: XG10452, Type: nand, Fanout: II6574, Fanin: II6573, II6549
Gate: XG10453, Type: nand, Fanout: II6605, Fanin: II6604, II6580
Gate: XG10454, Type: nand, Fanout: II6636, Fanin: II6635, II6611
Gate: XG10455, Type: nand, Fanout: II6667, Fanin: II6666, II6642
Gate: XG10456, Type: nand, Fanout: II6698, Fanin: II6697, II6673
Gate: XG10457, Type: nand, Fanout: II6729, Fanin: II6728, II6704
Gate: XG10458, Type: nand, Fanout: II6760, Fanin: II6759, II6735
Gate: XG10459, Type: nand, Fanout: II6791, Fanin: II6790, II6766
Gate: XG10460, Type: nand, Fanout: II6822, Fanin: II6821, II6797
Gate: XG10461, Type: nand, Fanout: II6853, Fanin: II6852, II6828
Gate: XG10462, Type: nand, Fanout: II6884, Fanin: II6883, II6859
Gate: XG10463, Type: nand, Fanout: II6915, Fanin: II6914, II6890
Gate: XG10464, Type: nand, Fanout: II6946, Fanin: II6945, II6921
Gate: XG10465, Type: nand, Fanout: II6977, Fanin: II6976, II6952
Gate: XG10466, Type: nand, Fanout: II10021, Fanin: II10020, II9996
Gate: XG10467, Type: nand, Fanout: II10052, Fanin: II10051, II10027
Gate: XG10468, Type: nand, Fanout: II10083, Fanin: II10082, II10058
Gate: XG10469, Type: nand, Fanout: II10114, Fanin: II10113, II10089
Gate: XG10470, Type: nand, Fanout: II10145, Fanin: II10144, II10120
Gate: XG10471, Type: nand, Fanout: II10176, Fanin: II10175, II10151
Gate: XG10472, Type: nand, Fanout: II10207, Fanin: II10206, II10182
Gate: XG10473, Type: nand, Fanout: II10238, Fanin: II10237, II10213
Gate: XG10474, Type: nand, Fanout: II10269, Fanin: II10268, II10244
Gate: XG10475, Type: nand, Fanout: II10300, Fanin: II10299, II10275
Gate: XG10476, Type: nand, Fanout: II10331, Fanin: II10330, II10306
Gate: XG10477, Type: nand, Fanout: II10362, Fanin: II10361, II10337
Gate: XG10478, Type: nand, Fanout: II10393, Fanin: II10392, II10368
Gate: XG10479, Type: nand, Fanout: II10424, Fanin: II10423, II10399
Gate: XG10480, Type: nand, Fanout: II10455, Fanin: II10454, II10430
Gate: XG10481, Type: nand, Fanout: II10486, Fanin: II10485, II10461
Gate: XG10482, Type: nand, Fanout: II10517, Fanin: II10516, II10492
Gate: XG10483, Type: nand, Fanout: II10548, Fanin: II10547, II10523
Gate: XG10484, Type: nand, Fanout: II10579, Fanin: II10578, II10554
Gate: XG10485, Type: nand, Fanout: II10610, Fanin: II10609, II10585
Gate: XG10486, Type: nand, Fanout: II10641, Fanin: II10640, II10616
Gate: XG10487, Type: nand, Fanout: II10672, Fanin: II10671, II10647
Gate: XG10488, Type: nand, Fanout: II10703, Fanin: II10702, II10678
Gate: XG10489, Type: nand, Fanout: II10734, Fanin: II10733, II10709
Gate: XG10490, Type: nand, Fanout: II10765, Fanin: II10764, II10740
Gate: XG10491, Type: nand, Fanout: II10796, Fanin: II10795, II10771
Gate: XG10492, Type: nand, Fanout: II10827, Fanin: II10826, II10802
Gate: XG10493, Type: nand, Fanout: II10858, Fanin: II10857, II10833
Gate: XG10494, Type: nand, Fanout: II10889, Fanin: II10888, II10864
Gate: XG10495, Type: nand, Fanout: II10920, Fanin: II10919, II10895
Gate: XG10496, Type: nand, Fanout: II10951, Fanin: II10950, II10926
Gate: XG10497, Type: nand, Fanout: II10982, Fanin: II10981, II10957
Gate: XG10498, Type: nand, Fanout: II14026, Fanin: II14025, II14001
Gate: XG10499, Type: nand, Fanout: II14057, Fanin: II14056, II14032
Gate: XG10500, Type: nand, Fanout: II14088, Fanin: II14087, II14063
Gate: XG10501, Type: nand, Fanout: II14119, Fanin: II14118, II14094
Gate: XG10502, Type: nand, Fanout: II14150, Fanin: II14149, II14125
Gate: XG10503, Type: nand, Fanout: II14181, Fanin: II14180, II14156
Gate: XG10504, Type: nand, Fanout: II14212, Fanin: II14211, II14187
Gate: XG10505, Type: nand, Fanout: II14243, Fanin: II14242, II14218
Gate: XG10506, Type: nand, Fanout: II14274, Fanin: II14273, II14249
Gate: XG10507, Type: nand, Fanout: II14305, Fanin: II14304, II14280
Gate: XG10508, Type: nand, Fanout: II14336, Fanin: II14335, II14311
Gate: XG10509, Type: nand, Fanout: II14367, Fanin: II14366, II14342
Gate: XG10510, Type: nand, Fanout: II14398, Fanin: II14397, II14373
Gate: XG10511, Type: nand, Fanout: II14429, Fanin: II14428, II14404
Gate: XG10512, Type: nand, Fanout: II14460, Fanin: II14459, II14435
Gate: XG10513, Type: nand, Fanout: II14491, Fanin: II14490, II14466
Gate: XG10514, Type: nand, Fanout: II14522, Fanin: II14521, II14497
Gate: XG10515, Type: nand, Fanout: II14553, Fanin: II14552, II14528
Gate: XG10516, Type: nand, Fanout: II14584, Fanin: II14583, II14559
Gate: XG10517, Type: nand, Fanout: II14615, Fanin: II14614, II14590
Gate: XG10518, Type: nand, Fanout: II14646, Fanin: II14645, II14621
Gate: XG10519, Type: nand, Fanout: II14677, Fanin: II14676, II14652
Gate: XG10520, Type: nand, Fanout: II14708, Fanin: II14707, II14683
Gate: XG10521, Type: nand, Fanout: II14739, Fanin: II14738, II14714
Gate: XG10522, Type: nand, Fanout: II14770, Fanin: II14769, II14745
Gate: XG10523, Type: nand, Fanout: II14801, Fanin: II14800, II14776
Gate: XG10524, Type: nand, Fanout: II14832, Fanin: II14831, II14807
Gate: XG10525, Type: nand, Fanout: II14863, Fanin: II14862, II14838
Gate: XG10526, Type: nand, Fanout: II14894, Fanin: II14893, II14869
Gate: XG10527, Type: nand, Fanout: II14925, Fanin: II14924, II14900
Gate: XG10528, Type: nand, Fanout: II14956, Fanin: II14955, II14931
Gate: XG10529, Type: nand, Fanout: II14987, Fanin: II14986, II14962
Gate: XG10530, Type: nand, Fanout: II18031, Fanin: II18030, II18006
Gate: XG10531, Type: nand, Fanout: II18062, Fanin: II18061, II18037
Gate: XG10532, Type: nand, Fanout: II18093, Fanin: II18092, II18068
Gate: XG10533, Type: nand, Fanout: II18124, Fanin: II18123, II18099
Gate: XG10534, Type: nand, Fanout: II18155, Fanin: II18154, II18130
Gate: XG10535, Type: nand, Fanout: II18186, Fanin: II18185, II18161
Gate: XG10536, Type: nand, Fanout: II18217, Fanin: II18216, II18192
Gate: XG10537, Type: nand, Fanout: II18248, Fanin: II18247, II18223
Gate: XG10538, Type: nand, Fanout: II18279, Fanin: II18278, II18254
Gate: XG10539, Type: nand, Fanout: II18310, Fanin: II18309, II18285
Gate: XG10540, Type: nand, Fanout: II18341, Fanin: II18340, II18316
Gate: XG10541, Type: nand, Fanout: II18372, Fanin: II18371, II18347
Gate: XG10542, Type: nand, Fanout: II18403, Fanin: II18402, II18378
Gate: XG10543, Type: nand, Fanout: II18434, Fanin: II18433, II18409
Gate: XG10544, Type: nand, Fanout: II18465, Fanin: II18464, II18440
Gate: XG10545, Type: nand, Fanout: II18496, Fanin: II18495, II18471
Gate: XG10546, Type: nand, Fanout: II18527, Fanin: II18526, II18502
Gate: XG10547, Type: nand, Fanout: II18558, Fanin: II18557, II18533
Gate: XG10548, Type: nand, Fanout: II18589, Fanin: II18588, II18564
Gate: XG10549, Type: nand, Fanout: II18620, Fanin: II18619, II18595
Gate: XG10550, Type: nand, Fanout: II18651, Fanin: II18650, II18626
Gate: XG10551, Type: nand, Fanout: II18682, Fanin: II18681, II18657
Gate: XG10552, Type: nand, Fanout: II18713, Fanin: II18712, II18688
Gate: XG10553, Type: nand, Fanout: II18744, Fanin: II18743, II18719
Gate: XG10554, Type: nand, Fanout: II18775, Fanin: II18774, II18750
Gate: XG10555, Type: nand, Fanout: II18806, Fanin: II18805, II18781
Gate: XG10556, Type: nand, Fanout: II18837, Fanin: II18836, II18812
Gate: XG10557, Type: nand, Fanout: II18868, Fanin: II18867, II18843
Gate: XG10558, Type: nand, Fanout: II18899, Fanin: II18898, II18874
